SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link,Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole,HAS_5MEMBERED_HETEROCYCLE_OR_QUINOLINE,HAS_PYRADINONE,RDMOL,ORTHO_C_1,PYR_N,ORTHO_C_2,META_C_2,PARA_C,META_C_1,N_TO_PARA_STERIMOL_L,N_TO_PARA_STERIMOL_B1,N_TO_PARA_STERIMOL_B5,FRACTION_VBUR_N_3.5,FRACTION_VBUR_PARA_C_3.5
CC(C)Oc1cccc(Cl)n1,2.5222,0,2,4,22.12,21,45.011,TRUE,FALSE,FALSE,FALSE,171.627,FALSE,FALSE,"InChI=1S/C8H10ClNO/c1-6(2)11-8-5-3-4-7(9)10-8/h3-6H,1-2H3",KDBNSRRLAJSKEF-UHFFFAOYSA-N,13309095,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QA-0551,NONE,NONE,NONE,NONE,NONE,KDBNSRRLAJSKEF-UHFFFAOYSA-N,-33.77776044,5567.452291,141455.17,115.261894,4.655,3.560876371,0.398228753,0.028993476,0.004786444,0.015130454,-0.017199256,-0.3865796,-0.2557198,0.0986,4.923,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x164995460>,4,10,8,7,6,5,5.329851513,2.04567558,6.601293669,0.538896524,0.42641749
COc1nc(C)cc(C)c1CO,1.19934,1,3,6,42.35,25,46.1858,TRUE,FALSE,FALSE,FALSE,167.208,FALSE,FALSE,"InChI=1S/C9H13NO2/c1-6-4-7(2)10-9(12-3)8(6)5-11/h4,11H,5H2,1-3H3",GUTYLNWHYDHWJI-UHFFFAOYSA-N,61257155,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/26413-74-1.html,GUTYLNWHYDHWJI-UHFFFAOYSA-N,-36.96739303,6034.154346,136968.5546,118.915169,1.731,3.685219505,0.456326364,0.051011119,0.005170342,0.01367839,-0.020674784,-0.3703056,-0.2348763,0.0838,1.66,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169038f20>,2,3,4,6,7,9,6.37381204,2.068443543,4.611286101,0.583203271,0.611186172
CN(CCc1ccccn1)C(=O)CN,0.0412,1,3,6,59.22,29,54.6324,TRUE,FALSE,FALSE,FALSE,193.25,FALSE,FALSE,"InChI=1S/C10H15N3O/c1-13(10(14)8-11)7-5-9-4-2-3-6-12-9/h2-4,6H,5,7-8,11H2,1H3",UARNXSMQUXNNEP-UHFFFAOYSA-N,19417691,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/160447-32-5.html,UARNXSMQUXNNEP-UHFFFAOYSA-N,-41.89346451,8412.056292,190606.5303,141.249049,4.957,3.258241421,0.550801622,0.055649507,0.005376627,0.027016728,-0.024299629,-0.3684826,-0.2487444,0.1679,3.863,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16459e7a0>,4,9,8,7,6,5,5.348853234,1.984156063,7.484212141,0.531238353,0.416103709
NCCCCOc1cccnc1,1.1993,1,3,6,48.14,26,48.0204,TRUE,FALSE,FALSE,FALSE,166.224,FALSE,FALSE,"InChI=1S/C9H14N2O/c10-5-1-2-7-12-9-4-3-6-11-8-9/h3-4,6,8H,1-2,5,7,10H2",OLIHZSQCXSREQD-UHFFFAOYSA-N,12112219,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HF-5811,NONE,NONE,NONE,NONE,NONE,OLIHZSQCXSREQD-UHFFFAOYSA-N,-36.2985823,6472.286128,145366.1386,123.772302,3.301,3.344308479,0.476243153,0.032001887,0.007577828,0.023416176,-0.020278015,-0.362713,-0.2398119,0.1245,4.097,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16459f7d0>,9,10,11,6,7,8,8.141190158,1.78872359,7.302226498,0.417891586,0.498637253
CC(C)(C)OC(=O)c1ccncc1,2.0369,0,3,1,39.19,26,49.4055,TRUE,FALSE,FALSE,FALSE,179.219,FALSE,FALSE,"InChI=1S/C10H13NO2/c1-10(2,3)13-9(12)8-4-6-11-7-5-8/h4-7H,1-3H3",ZXAPIQZSJHLLDS-UHFFFAOYSA-N,21219557,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?HB-8456,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/81660-73-3.html,ZXAPIQZSJHLLDS-UHFFFAOYSA-N,-39.11108091,6907.231123,158653.3964,127.640645,1.924,2.544615138,0.509185954,0.054022333,0.00261473,0.018808301,-0.021781004,-0.3799295,-0.2864166,0.2346,2.8,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16909f760>,9,10,11,12,7,8,9.405140089,2.351265086,4.585769068,0.416889909,0.61769125
O=C(c1ccccn1)C1CCCCC1,2.8446,0,2,2,29.96,29,55.1425,TRUE,FALSE,FALSE,FALSE,189.258,FALSE,FALSE,"InChI=1S/C12H15NO/c14-12(10-6-2-1-3-7-10)11-8-4-5-9-13-11/h4-5,8-10H,1-3,6-7H2",REJDKOCOTFKBQC-UHFFFAOYSA-N,919497,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QY-1289,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/6602-64-8.html,REJDKOCOTFKBQC-UHFFFAOYSA-N,-40.33320299,8456.779522,195966.5344,141.096297,3.537,2.299468485,0.585323032,0.033311359,0.004600007,0.023784103,-0.026474992,-0.3739685,-0.2894646,0.3453,2.882,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1690c8890>,2,7,6,5,4,3,5.351208976,1.884445922,5.429287106,0.560257874,0.41789741
OCc1cncc(-c2ccsc2)c1,2.3024,1,3,3,33.12,22,53.4728,TRUE,FALSE,FALSE,FALSE,191.255,FALSE,FALSE,"InChI=1S/C10H9NOS/c12-6-8-3-10(5-11-4-8)9-1-2-13-7-9/h1-5,7,12H,6H2",GNHNVVISNPPJFB-UHFFFAOYSA-N,11019666,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JF-4707,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/223563-61-9.html,GNHNVVISNPPJFB-UHFFFAOYSA-N,-36.20735522,7563.414698,206279.9792,139.258816,0.914,2.937979502,0.517079069,0.030306184,0.003453128,0.018521949,-0.022146911,-0.3735969,-0.2656281,0.2054,0.802,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169007df0>,3,4,5,6,12,2,6.730741993,2.168873462,6.913289525,0.425654584,0.585194978
CCN(CC)c1ccc(C=O)cn1,1.7403,0,3,6,33.2,27,53.1855,TRUE,FALSE,FALSE,FALSE,178.235,FALSE,FALSE,"InChI=1S/C10H14N2O/c1-3-12(4-2)10-6-5-9(8-13)7-11-10/h5-8H,3-4H2,1-2H3",PCISUIMHLSRKGR-UHFFFAOYSA-N,2794806,"['Combi-Blocks', 'Sigma-Aldrich', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QV-8261,https://www.sigmaaldrich.com/catalog/product/aldrich/cds016590?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/578726-67-7.html,PCISUIMHLSRKGR-UHFFFAOYSA-N,-38.46394119,7368.811464,167937.1624,132.462336,4.879,2.694474525,0.519464934,0.039406571,0.006014637,0.021498686,-0.023563777,-0.3714169,-0.2723968,0.2755,6.744,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649a1700>,5,12,11,8,7,6,5.871828343,1.713840604,6.257961466,0.564619829,0.49811312
CC1(C)COB(c2ccncc2)OC1,0.8498,0,3,3,31.35,28,55.31,TRUE,FALSE,FALSE,FALSE,191.039,FALSE,FALSE,"InChI=1S/C10H14BNO2/c1-10(2)7-13-11(14-8-10)9-3-5-12-6-4-9/h3-6H,7-8H2,1-2H3",HDQULWCYQQMIJJ-UHFFFAOYSA-N,4198744,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?NE-2352,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/869901-52-0.html,HDQULWCYQQMIJJ-UHFFFAOYSA-N,-40.92789317,7951.723619,185411.708,137.018122,3.759,2.868600548,0.514095831,0.072822194,0.005453927,0.018854453,-0.024503778,-0.3581597,-0.2527406,0.1611,4.922,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169085850>,8,9,10,11,6,7,10.66119316,2.085725929,3.937614315,0.415911526,0.64235464
COc1ccnc(CO)c1OC,0.5911,1,4,6,51.58,23,43.2638,TRUE,FALSE,FALSE,FALSE,169.18,FALSE,FALSE,"InChI=1S/C8H11NO3/c1-11-7-3-4-9-6(5-10)8(7)12-2/h3-4,10H,5H2,1-2H3",BKTHTLOKUUJKDF-UHFFFAOYSA-N,10725809,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?OR-0786,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/72830-08-1.html,BKTHTLOKUUJKDF-UHFFFAOYSA-N,-37.84398343,5425.590571,122879.4773,112.48855,5.634,3.604853061,0.409321614,0.058576335,0.006604954,0.009303954,-0.019211189,-0.37215,-0.2396741,0.1018,5.771,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169057920>,4,5,6,9,2,3,7.418874237,2.061472773,4.986076291,0.483367499,0.638411992
Nc1ccc(/C=C/c2ccncc2)cc1,2.8342,1,2,3,38.91,27,64.0194,TRUE,FALSE,FALSE,FALSE,196.253,FALSE,FALSE,"InChI=1S/C13H12N2/c14-13-5-3-11(4-6-13)1-2-12-7-9-15-10-8-12/h1-10H,14H2/b2-1+",PXQBOKSMWOHSOJ-OWOJBTEDSA-N,5302725,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QY-6479,NONE,NONE,NONE,NONE,NONE,PXQBOKSMWOHSOJ-OWOJBTEDSA-N,-39.76463496,9566.254748,234391.166,157.482303,5.223,2.36859522,0.724967428,0.016663112,0.008653359,0.028519789,-0.025467683,-0.3563515,-0.2693072,0.3672,6.175,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649e6b20>,9,10,11,12,7,8,12.7020398,1.748275228,4.229908753,0.415259271,0.586260716
CNC1CCN(c2ccncc2)CC1,1.2698,1,3,3,28.16,31,58.5317,TRUE,FALSE,FALSE,FALSE,191.278,FALSE,FALSE,"InChI=1S/C11H17N3/c1-12-10-4-8-14(9-5-10)11-2-6-13-7-3-11/h2-3,6-7,10,12H,4-5,8-9H2,1H3",TVWJOMGXJWDIQA-UHFFFAOYSA-N,17852018,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/392330-66-4.html,TVWJOMGXJWDIQA-UHFFFAOYSA-N,-41.00006074,9144.486256,205472.5503,146.772045,3.612,3.59738296,0.572686451,0.021694391,0.010669881,0.029781724,-0.028262879,-0.352269,-0.2200676,0.1246,4.616,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1690a7450>,8,9,10,11,6,7,11.58483533,2.319706438,3.512876311,0.413727637,0.63979221
Nc1cc(C2CC2)ccn1,1.5412,1,2,2,38.91,20,40.6244,TRUE,FALSE,FALSE,FALSE,134.182,FALSE,FALSE,"InChI=1S/C8H10N2/c9-8-5-7(3-4-10-8)6-1-2-6/h3-6H,1-2H2,(H2,9,10)",HAIPJIYVWCQVNZ-UHFFFAOYSA-N,45787915,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-6451,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/908269-97-6.html,HAIPJIYVWCQVNZ-UHFFFAOYSA-N,-28.04950512,4306.709317,100632.8198,101.980677,2.236,3.513819904,0.424615073,0.019944539,0.008500048,0.020116807,-0.015912426,-0.3579208,-0.2287903,0.0983,2.458,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649bc740>,1,9,8,7,3,2,7.466654014,2.081355686,4.258024883,0.460521105,0.620306094
Nc1cccnc1N1CCC(O)CC1,0.6249,2,4,3,62.38,29,56.1032,TRUE,FALSE,FALSE,FALSE,193.25,FALSE,FALSE,"InChI=1S/C10H15N3O/c11-9-2-1-5-12-10(9)13-6-3-8(14)4-7-13/h1-2,5,8,14H,3-4,6-7,11H2",RHVPVIHKAXXDOR-UHFFFAOYSA-N,16796136,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JK-1189,NONE,NONE,NONE,NONE,NONE,RHVPVIHKAXXDOR-UHFFFAOYSA-N,-41.91273071,8286.595544,187525.9867,139.240046,1.214,3.327671029,0.550356532,0.048297089,0.009391245,0.02235987,-0.026812856,-0.3450238,-0.2227341,0.1236,1.277,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1646c0740>,4,5,6,1,2,3,5.342840418,1.961863141,7.442377769,0.534301621,0.458942881
O=C(CCCl)Nc1ccccn1,1.649,1,2,3,41.99,21,48.2037,TRUE,FALSE,FALSE,FALSE,184.626,FALSE,FALSE,"InChI=1S/C8H9ClN2O/c9-5-4-8(12)11-7-3-1-2-6-10-7/h1-3,6H,4-5H2,(H,10,11,12)",FDYLLPDWPNJJFT-UHFFFAOYSA-N,4428192,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QY-2709,NONE,NONE,NONE,NONE,NONE,FDYLLPDWPNJJFT-UHFFFAOYSA-N,-36.18687632,6102.246278,156475.761,121.25541,3.404,3.12039903,0.424297237,0.045819764,0.008137191,0.017495811,-0.018100813,-0.3663237,-0.2516512,0.1528,3.592,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1690069d0>,6,11,10,9,8,7,5.34594322,1.7072722,6.964921307,0.537784197,0.416028
Cc1cnc(-c2ccccc2)cc1C,3.36544,0,1,3,12.89,27,59.147,TRUE,FALSE,FALSE,FALSE,183.254,FALSE,FALSE,"InChI=1S/C13H13N/c1-10-8-13(14-9-11(10)2)12-6-4-3-5-7-12/h3-9H,1-2H3",LMGVDGBKURRIHA-UHFFFAOYSA-N,12294061,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QP-6528,NONE,NONE,NONE,NONE,NONE,LMGVDGBKURRIHA-UHFFFAOYSA-N,-37.38490524,8724.584266,211647.9282,148.906582,2.334,2.87028521,0.674532369,0.010342667,0.005678002,0.026492227,-0.025648663,-0.3599491,-0.254468,0.1987,2.635,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1690a7f40>,2,3,4,11,12,1,6.36781801,1.958002432,6.858014262,0.527557771,0.595963008
CC(C)NCc1ccccn1,1.5796,1,2,5,24.92,25,46.2127,TRUE,FALSE,FALSE,FALSE,150.225,FALSE,FALSE,"InChI=1S/C9H14N2/c1-8(2)11-7-9-5-3-4-6-10-9/h3-6,8,11H,7H2,1-2H3",YDCNZMOBAPTYRB-UHFFFAOYSA-N,93874,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JH-9697,NONE,NONE,NONE,NONE,NONE,YDCNZMOBAPTYRB-UHFFFAOYSA-N,-32.24242722,5909.79221,133348.6648,119.017625,2.413,2.981805722,0.494008895,0.017280794,0.007151528,0.026719112,-0.019846176,-0.3519849,-0.2424056,0.1769,1.944,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16459d850>,5,10,9,8,7,6,5.350304499,1.703289925,6.455947888,0.536450568,0.418549665
OB(O)c1ccc(-c2ccccn2)cc1,0.4284,2,3,4,53.35,25,59.4986,TRUE,FALSE,FALSE,FALSE,199.018,FALSE,FALSE,"InChI=1S/C11H10BNO2/c14-12(15)10-6-4-9(5-7-10)11-3-1-2-8-13-11/h1-8,14-15H",BANFGGCAQWUIAJ-UHFFFAOYSA-N,18980112,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?FA-3528,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/170230-27-0.html,BANFGGCAQWUIAJ-UHFFFAOYSA-N,-41.00242244,8396.196762,209343.2683,146.464124,4.164,2.772203481,0.622997626,0.082492101,0.005970509,0.021078707,-0.024173271,-0.3702957,-0.2684191,0.2265,3.625,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x16464edc0>,7,12,11,10,9,8,5.339173279,1.832127801,8.560418488,0.523900485,0.418992266
CC(C)(N)c1ccccn1,1.2754,1,2,4,38.91,22,41.4504,TRUE,FALSE,FALSE,FALSE,136.198,FALSE,FALSE,"InChI=1S/C8H12N2/c1-8(2,9)7-5-3-4-6-10-7/h3-6H,9H2,1-2H3",DQSQBZXDMHDHEO-UHFFFAOYSA-N,22736922,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?ST-6041,https://www.sigmaaldrich.com/catalog/product/aldrich/802166?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/52568-28-2.html,DQSQBZXDMHDHEO-UHFFFAOYSA-N,-29.07696498,4738.712327,108090.5322,107.036685,2.443,3.149723021,0.451155782,0.019868773,0.005556369,0.02427675,-0.018524723,-0.3586745,-0.2429243,0.1495,2.016,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x164349770>,4,9,8,7,6,5,5.340384917,2.040200457,5.54276879,0.550177041,0.422218599
CNC(=O)c1ncccc1C,0.74962,1,2,3,41.99,21,42.3642,TRUE,FALSE,FALSE,FALSE,150.181,FALSE,FALSE,"InChI=1S/C8H10N2O/c1-6-4-3-5-10-7(6)8(11)9-2/h3-5H,1-2H3,(H,9,11)",ALAICFZGGPOHBJ-UHFFFAOYSA-N,18338466,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QY-1930,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1037045-67-2.html,ALAICFZGGPOHBJ-UHFFFAOYSA-N,-32.14902827,4890.604135,113703.6316,108.779208,3.009,2.858716111,0.439760827,0.045823415,0.004039998,0.017871267,-0.017206495,-0.3728914,-0.2678355,0.2008,2.666,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649f7ca0>,4,5,6,7,8,9,5.391858473,1.779460355,5.158552588,0.519002749,0.471207603
Nc1cc(C2CCOC2)ccn1,1.1677,1,3,2,48.14,24,46.8264,TRUE,FALSE,FALSE,FALSE,164.208,FALSE,FALSE,"InChI=1S/C9H12N2O/c10-9-5-7(1-3-11-9)8-2-4-12-6-8/h1,3,5,8H,2,4,6H2,(H2,10,11)",XHRJSTHWGCCOOE-UHFFFAOYSA-N,45788787,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1159814-50-2.html,XHRJSTHWGCCOOE-UHFFFAOYSA-N,-35.30693213,5954.623755,136617.446,118.604071,1.586,3.512800528,0.477248555,0.036479456,0.007236219,0.017578515,-0.021118866,-0.359858,-0.2307649,0.0994,1.843,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x1649ae9d0>,1,11,10,9,3,2,8.246800689,2.230500293,4.26525131,0.46070164,0.657356504
Nc1ccc(-c2ccccn2)cc1,2.3308,1,2,2,38.91,23,54.0854,TRUE,FALSE,FALSE,FALSE,170.215,FALSE,FALSE,"InChI=1S/C11H10N2/c12-10-6-4-9(5-7-10)11-3-1-2-8-13-11/h1-8H,12H2",BXYRAPNURYRQSP-UHFFFAOYSA-N,459518,"['Combi-Blocks', 'Sigma-Aldrich', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?OR-6284,https://www.sigmaaldrich.com/catalog/product/aldrich/ph000029,NONE,NONE,NONE,https://www.ambeed.com/products/18471-73-3.html,BXYRAPNURYRQSP-UHFFFAOYSA-N,-34.48027328,7034.725252,172469.5331,134.868451,2.105,2.925228223,0.620719268,0.016704469,0.007224923,0.024954104,-0.021832212,-0.3545168,-0.2470166,0.2257,2.604,FALSE,FALSE,<rdkit.Chem.rdchem.Mol object at 0x169029310>,5,10,9,8,7,6,5.341727894,1.78606559,7.707886624,0.524197493,0.418963148
