SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link,Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole,HAS_5MEMBERED_HETEROCYCLE_OR_QUINOLINE
Cc1ccc2c([N+](=O)[O-])cccc2n1,2.45142,0,3,2,56.03,22,53.1344,True,False,False,False,188.186,False,False,False,"InChI=1S/C10H8N2O2/c1-7-5-6-8-9(11-7)3-2-4-10(8)12(13)14/h2-6H,1H3",XJHADKRGUJCHOO-UHFFFAOYSA-N,294867,"['Ambeed', 'Sigma-Aldrich']",NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/t323780,NONE,NONE,NONE,https://www.ambeed.com/products/23877-94-3.html,XJHADKRGUJCHOO-UHFFFAOYSA-N,-39.38575398,6707.658605,163410.5009,128.510135,3.965,1.893568207,0.560292631,0.060423677,0.001895627,0.013566763,-0.022135435,-0.3932192,-0.3236319,0.513,5.913,True
Cc1cc2nccc(N)c2cc1C,2.43384,1,2,3,38.91,25,55.6294,True,False,False,False,172.231,False,False,False,"InChI=1S/C11H12N2/c1-7-5-9-10(12)3-4-13-11(9)6-8(7)2/h3-6H,1-2H3,(H2,12,13)",RVSUQWRJJVMGPB-UHFFFAOYSA-N,17039854,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QI-4095,https://www.sigmaaldrich.com/catalog/product/aldrich/bbo000565?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,RVSUQWRJJVMGPB-UHFFFAOYSA-N,-35.53149879,7309.416971,175084.5481,135.329227,3.834,2.759996835,0.603683626,0.019828016,0.009005902,0.022366892,-0.024206205,-0.3508543,-0.2494263,0.2254,4.013,True
Nc1ccnc(-n2cccn2)c1,0.8495,1,4,2,56.73,20,45.7714,True,False,False,False,160.18,False,False,False,"InChI=1S/C8H8N4/c9-7-2-4-10-8(6-7)12-5-1-3-11-12/h1-6H,(H2,9,10)",WUXRMLYTUGMAPX-UHFFFAOYSA-N,61709430,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1250667-45-8.html,WUXRMLYTUGMAPX-UHFFFAOYSA-N,-32.8958534,5446.258868,130453.2522,117.130715,3.491,3.398629712,0.487038579,0.025463602,0.006688926,0.026473351,-0.017922149,-0.3721283,-0.2472309,0.1408,3.496,True
OB(O)c1cccc2cnccc12,-0.0854,2,3,3,53.35,21,51.5686,True,False,False,False,172.98,False,False,False,"InChI=1S/C9H8BNO2/c12-10(13)9-3-1-2-7-6-11-5-4-8(7)9/h1-6,12-13H",XKEYHBLSCGBBGU-UHFFFAOYSA-N,599474,"['Sigma-Aldrich', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific', 'VWR, Part of Avantor', 'VWR, Part of Avantor', 'Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?BB-3822,https://www.sigmaaldrich.com/catalog/product/aldrich/686867?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,https://www.thermofisher.com/order/catalog/product/H53230.03,https://us.vwr.com/store/product/10066816/5-isoquinolineboronic-acid-97,https://www.ambeed.com/products/371766-08-4.html,XKEYHBLSCGBBGU-UHFFFAOYSA-N,-35.71569679,6030.421307,150973.6601,123.757644,2.996,2.482272748,0.521734651,0.081539084,0.004274262,0.016838487,-0.020783819,-0.365318,-0.2740961,0.2733,3.307,True
Cc1ccnc2ccc(C#N)cc12,2.4149,0,2,1,36.68,21,51.195,True,False,False,False,168.199,False,False,False,"InChI=1S/C11H8N2/c1-8-4-5-13-11-3-2-9(7-12)6-10(8)11/h2-6H,1H3",AXQBQWNSWXTDCR-UHFFFAOYSA-N,66866069,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/924962-08-3.html,AXQBQWNSWXTDCR-UHFFFAOYSA-N,-33.44257273,6403.847275,160162.9448,127.473768,4.085,2.383125507,0.630001072,0.016298686,0.004255531,0.035409401,-0.021228312,-0.3828853,-0.295307,0.3136,4.325,True
O=Cc1cc2ccccc2n2nnnc12,1.09,0,5,1,60.15,21,53.6755,True,False,False,False,198.185,False,False,False,InChI=1S/C10H6N4O/c15-6-8-5-7-3-1-2-4-9(7)14-10(8)11-12-13-14/h1-6H,WAAKFCBUSIIVCY-UHFFFAOYSA-N,2305096,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cds012649?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,WAAKFCBUSIIVCY-UHFFFAOYSA-N,-40.19353769,7210.874265,178754.8519,134.435725,5.375,2.196660883,0.584721927,0.03445357,0.005540441,0.028782013,-0.023546083,-0.4072885,-0.3265627,0.4916,6.085,True
Cc1ccn(-c2cc(CO)ccn2)n1,1.06802,1,4,4,50.94,25,52.0188,True,False,False,False,189.218,False,False,False,"InChI=1S/C10H11N3O/c1-8-3-5-13(12-8)10-6-9(7-14)2-4-11-10/h2-6,14H,7H2,1H3",XKKRXLNLROQQDS-UHFFFAOYSA-N,62490553,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1249363-94-7.html,XKKRXLNLROQQDS-UHFFFAOYSA-N,-39.84457265,7553.894842,178436.2519,135.931883,2.611,3.124363307,0.561038561,0.038890694,0.006728616,0.025090081,-0.022351041,-0.3740221,-0.2592039,0.1909,2.791,True
COC(=O)c1n[nH]c2cnccc12,0.7445,1,4,2,67.87,20,45.2282,True,False,False,False,177.163,False,False,False,"InChI=1S/C8H7N3O2/c1-13-8(12)7-5-2-3-9-4-6(5)10-11-7/h2-4H,1H3,(H,10,11)",ZTRBXQLGXSJJAH-UHFFFAOYSA-N,72208098,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QM-8111,NONE,NONE,NONE,NONE,NONE,ZTRBXQLGXSJJAH-UHFFFAOYSA-N,-37.59940174,5498.583741,130962.4205,115.200658,2.999,2.562099515,0.464320069,0.056324659,0.003989882,0.019356604,-0.018356424,-0.3858187,-0.2916633,0.2628,2.714,True
Cc1ccc2c(C)cc(C)c(O)c2n1,2.86566,1,2,4,33.12,27,57.6188,True,False,False,False,187.242,False,False,False,"InChI=1S/C12H13NO/c1-7-6-8(2)12(14)11-10(7)5-4-9(3)13-11/h4-6,14H,1-3H3",UPPOGIWKARTVGH-UHFFFAOYSA-N,762733,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QZ-3857,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/6759-80-4.html,UPPOGIWKARTVGH-UHFFFAOYSA-N,-39.34244774,8225.617143,196650.1301,142.301473,2.43,2.672141947,0.629759363,0.030824729,0.004058841,0.020044157,-0.02606354,-0.3598158,-0.2616164,0.2418,2.137,True
Nc1ccn(Cc2cccnc2)n1,0.9086,1,4,3,56.73,23,49.9784,True,False,False,False,174.207,False,False,False,"InChI=1S/C9H10N4/c10-9-3-5-13(12-9)7-8-2-1-4-11-6-8/h1-6H,7H2,(H2,10,12)",YYCRJGNJFWCGAL-UHFFFAOYSA-N,47002771,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1033780-34-5.html,YYCRJGNJFWCGAL-UHFFFAOYSA-N,-36.04418782,6659.804472,157788.6531,128.748661,1.76,3.015580864,0.527943774,0.026233995,0.006475828,0.030084461,-0.02101968,-0.3568569,-0.2460363,0.1981,2.781,True
OCc1cc2c(cn1)[nH]c1ccccc12,2.2084,2,2,2,48.91,25,59.5225,True,False,False,False,198.225,False,False,False,"InChI=1S/C12H10N2O/c15-7-8-5-10-9-3-1-2-4-11(9)14-12(10)6-13-8/h1-6,14-15H,7H2",CPBYHTDUBNSBQM-UHFFFAOYSA-N,5353338,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/e004?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,CPBYHTDUBNSBQM-UHFFFAOYSA-N,-40.72673121,8459.672755,207803.8362,146.078446,4.882,3.023905594,0.673569174,0.036080864,0.008665961,0.01935865,-0.025935537,-0.3756896,-0.2645631,0.198,4.741,True
O=C(O)c1ccc(-n2cccn2)nc1,0.9655,1,5,2,68.01,21,48.3183,True,False,False,False,189.174,False,False,False,"InChI=1S/C9H7N3O2/c13-9(14)7-2-3-8(10-6-7)12-5-1-4-11-12/h1-6H,(H,13,14)",QWFKXYLAKWFQLF-UHFFFAOYSA-N,2763614,"['Ambeed', 'Combi-Blocks', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QG-9068,https://www.sigmaaldrich.com/catalog/product/aldrich/cds014212?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,https://www.thermofisher.com/order/catalog/product/H34104.03,NONE,https://www.ambeed.com/products/253315-22-9.html,QWFKXYLAKWFQLF-UHFFFAOYSA-N,-39.74779387,6433.13204,155951.2537,126.017875,1.531,2.70364329,0.523761708,0.062547243,0.000593822,0.02193085,-0.019737808,-0.3951061,-0.295749,0.2684,1.858,True
Cc1c(O)cnc2ccccc12,2.24882,1,2,2,33.12,21,48.1448,True,False,False,False,159.188,False,False,False,"InChI=1S/C10H9NO/c1-7-8-4-2-3-5-9(8)11-6-10(7)12/h2-6,12H,1H3",UCYWRHDNJCNVNK-UHFFFAOYSA-N,145844,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/6220-93-5.html,UCYWRHDNJCNVNK-UHFFFAOYSA-N,-32.99439181,5642.33775,137862.7815,119.198736,0.999,2.659060496,0.53749973,0.028478769,0.003986577,0.017740675,-0.020347515,-0.3678667,-0.270148,0.2405,1.3,True
O=C(O)c1ccc(N2CCCC2)nc1,1.38,1,4,2,53.43,26,52.6433,True,False,False,False,192.218,False,False,False,"InChI=1S/C10H12N2O2/c13-10(14)8-3-4-9(11-7-8)12-5-1-2-6-12/h3-4,7H,1-2,5-6H2,(H,13,14)",LURIZRKTAXJRKU-UHFFFAOYSA-N,738055,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?YD-5303,https://www.sigmaaldrich.com/catalog/product/aldrich/cds008218?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,LURIZRKTAXJRKU-UHFFFAOYSA-N,-41.55186899,7397.768348,171586.777,131.732793,5.178,2.986440581,0.504665246,0.06612335,0.002574435,0.017083829,-0.022953082,-0.3664501,-0.2567005,0.1983,6.146,True
COc1ccnc2c(O)cccc12,1.949,1,3,3,42.35,22,49.9598,True,False,False,False,175.187,False,False,False,"InChI=1S/C10H9NO2/c1-13-9-5-6-11-10-7(9)3-2-4-8(10)12/h2-6,12H,1H3",VIISVSDGAZCUOU-UHFFFAOYSA-N,16106222,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/927833-23-6.html,VIISVSDGAZCUOU-UHFFFAOYSA-N,-37.06599746,6218.57448,150451.8357,124.275205,3.646,2.897975492,0.532539153,0.040763043,0.002358424,0.014452844,-0.021066292,-0.369963,-0.2634644,0.1969,3.846,True
Cn1nc(-c2cccnc2)cc1N,1.0643,1,4,3,56.73,23,50.8514,True,False,False,False,174.207,False,False,False,"InChI=1S/C9H10N4/c1-13-9(10)5-8(12-13)7-3-2-4-11-6-7/h2-6H,10H2,1H3",DOWIFHUJXYFHIH-UHFFFAOYSA-N,28064036,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?HF-4922,https://www.sigmaaldrich.com/catalog/product/aldrich/cbr00258?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,DOWIFHUJXYFHIH-UHFFFAOYSA-N,-36.05107567,6650.413236,157661.8895,128.644106,4.82,3.039412129,0.536372105,0.027247593,0.006968003,0.029179956,-0.021026849,-0.3535838,-0.2418875,0.1927,5.713,True
Cc1cccnc1Cn1cccc1,2.23982,0,2,3,17.82,25,52.508,True,False,False,False,172.231,False,False,False,"InChI=1S/C11H12N2/c1-10-5-4-6-12-11(10)9-13-7-2-3-8-13/h2-8H,9H2,1H3",LSAIFDLMAUICBW-UHFFFAOYSA-N,63306746,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1344291-01-5.html,LSAIFDLMAUICBW-UHFFFAOYSA-N,-35.51337494,7365.542941,175522.7001,135.930188,4.118,3.157891211,0.593721579,0.011684868,0.006734236,0.025690929,-0.023131771,-0.3580747,-0.2420243,0.179,3.73,True
N#Cc1ccnc(N2CCCC2)c1,1.55348,0,3,1,39.92,24,50.399,True,False,False,False,173.219,False,False,False,"InChI=1S/C10H11N3/c11-8-9-3-4-12-10(7-9)13-5-1-2-6-13/h3-4,7H,1-2,5-6H2",POKSKCURNRHWPZ-UHFFFAOYSA-N,14640855,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QY-1422,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/127680-87-9.html,POKSKCURNRHWPZ-UHFFFAOYSA-N,-35.77553075,6726.336134,158805.2331,126.727742,4.238,2.625080631,0.576729477,0.022582207,0.006191882,0.035368057,-0.021489004,-0.3676111,-0.2711412,0.2515,5.822,True
Cc1ccc(N)c2cccnc12,2.12542,1,2,2,38.91,22,50.8924,True,False,False,False,158.204,False,False,False,"InChI=1S/C10H10N2/c1-7-4-5-9(11)8-3-2-6-12-10(7)8/h2-6H,11H2,1H3",PILPIITVELSUBH-UHFFFAOYSA-N,304808,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?HE-1225,https://www.sigmaaldrich.com/catalog/product/aldrich/cds001909?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/50358-40-2.html,PILPIITVELSUBH-UHFFFAOYSA-N,-32.35677819,6037.532009,146233.8812,123.76782,3.344,2.526207984,0.570157927,0.017185993,0.006985539,0.021794732,-0.021507187,-0.3514167,-0.2585802,0.2947,3.336,True
COc1ccc(N)c2ncccc12,1.8256,1,3,3,48.14,23,52.7074,True,False,False,False,174.203,False,False,False,"InChI=1S/C10H10N2O/c1-13-9-5-4-8(11)10-7(9)3-2-6-12-10/h2-6H,11H2,1H3",MFLLTRMMFHENCM-UHFFFAOYSA-N,777110,"['Sigma-Aldrich', 'Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QN-8029,https://www.sigmaaldrich.com/catalog/product/aldrich/802255?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/30465-68-0.html,MFLLTRMMFHENCM-UHFFFAOYSA-N,-36.42281282,6624.803456,158990.3085,128.763117,1.378,2.379046128,0.574489651,0.030085024,0.006010409,0.018843538,-0.022267726,-0.342329,-0.2549007,0.3046,2.06,True
Cc1ccnc2ccc(O)cc12,2.24882,1,2,2,33.12,21,48.1448,True,False,False,False,159.188,False,False,False,"InChI=1S/C10H9NO/c1-7-4-5-11-10-3-2-8(12)6-9(7)10/h2-6,12H,1H3",YSCLQXFVKXKSMU-UHFFFAOYSA-N,224664,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/5429-01-6.html,YSCLQXFVKXKSMU-UHFFFAOYSA-N,-32.9957622,5644.16642,137925.381,119.223678,3.263,2.575375103,0.540820321,0.028612739,0.004746688,0.017504613,-0.020116589,-0.3637801,-0.2691368,0.2486,3.648,True
OCc1cccc2cccnc12,1.7271,1,2,2,33.12,21,47.6658,True,False,False,False,159.188,False,False,False,"InChI=1S/C10H9NO/c12-7-9-4-1-3-8-5-2-6-11-10(8)9/h1-6,12H,7H2",BGLZVNYGUGILJU-UHFFFAOYSA-N,594412,"['Sigma-Aldrich', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QY-2253,https://www.sigmaaldrich.com/catalog/product/aldrich/cds021555?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/16032-35-2.html,BGLZVNYGUGILJU-UHFFFAOYSA-N,-32.97771289,5654.152483,138033.439,119.402752,3.256,2.513036428,0.53835019,0.030991552,0.004125483,0.0180427,-0.02014267,-0.3699166,-0.2775643,0.2641,2.843,True
COc1ccc2cccc(C)c2n1,2.55182,0,2,3,22.12,24,53.032,True,False,False,False,173.215,False,False,False,"InChI=1S/C11H11NO/c1-8-4-3-5-9-6-7-10(13-2)12-11(8)9/h3-7H,1-2H3",YBPVXEYERZMYNR-UHFFFAOYSA-N,53217382,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?PY-1312,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/885687-65-0.html,YBPVXEYERZMYNR-UHFFFAOYSA-N,-36.1652211,6906.036156,166024.8433,131.177851,0.187,2.880893581,0.577964847,0.02579694,0.002742837,0.018984569,-0.022679448,-0.3695096,-0.2636387,0.2042,0.422,True
SCc1cccc2cccnc12,2.6646,1,2,2,12.89,21,54.433,True,False,False,False,175.256,False,False,False,"InChI=1S/C10H9NS/c12-7-9-4-1-3-8-5-2-6-11-10(8)9/h1-6,12H,7H2",FINMYCNANOBBTK-UHFFFAOYSA-N,517814,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/103264-35-3.html,FINMYCNANOBBTK-UHFFFAOYSA-N,-32.16159486,6925.331338,192105.5467,134.310394,2.497,2.559006632,0.535681924,0.011814642,0.002133516,0.023038467,-0.021829333,-0.3704804,-0.2764386,0.3065,1.904,True
CCOc1ccc(N)c2cccnc12,2.2157,1,3,4,48.14,26,57.3244,True,False,False,False,188.23,False,False,False,"InChI=1S/C11H12N2O/c1-2-14-10-6-5-9(12)8-4-3-7-13-11(8)10/h3-7H,2,12H2,1H3",BPAUMUIICJTMEP-UHFFFAOYSA-N,5200276,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QZ-7336,NONE,NONE,NONE,NONE,NONE,BPAUMUIICJTMEP-UHFFFAOYSA-N,-39.5809075,7966.449772,189094.221,140.428309,3.527,2.406925134,0.597375625,0.029946219,0.01000058,0.020546796,-0.024478965,-0.3432049,-0.254752,0.3236,3.318,True
Cc1cc2cc([N+](=O)[O-])cnc2[nH]1,1.77952,1,3,2,71.82,20,47.4851,True,False,False,False,177.163,False,False,False,"InChI=1S/C8H7N3O2/c1-5-2-6-3-7(11(12)13)4-9-8(6)10-5/h2-4H,1H3,(H,9,10)",IWFJRRNZXJEJGF-UHFFFAOYSA-N,53412447,"['Sigma-Aldrich', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?SS-9110,https://www.sigmaaldrich.com/catalog/product/aldrich/phb00046?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/1190322-73-6.html,IWFJRRNZXJEJGF-UHFFFAOYSA-N,-37.53438161,5502.711851,131664.9151,115.220606,7.388,2.474848653,0.466256585,0.065536363,0.00530293,0.010543109,-0.018506556,-0.4002661,-0.3093171,0.3429,9.589,True
Nc1cccc2nccc(O)c12,1.5226,2,3,2,59.14,20,47.8202,True,False,False,False,160.176,False,False,False,"InChI=1S/C9H8N2O/c10-6-2-1-3-7-9(6)8(12)4-5-11-7/h1-5H,10H2,(H,11,12)",SJAYVNMNJAMOGU-UHFFFAOYSA-N,71721318,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/13065-98-0.html,SJAYVNMNJAMOGU-UHFFFAOYSA-N,-33.26512298,5388.451377,131564.2116,116.766608,4.184,2.666242917,0.525471532,0.036313446,0.007849823,0.016798992,-0.019852923,-0.3503778,-0.2523952,0.2512,4.346,True
FC(F)(F)c1ccc2cccnc2c1,3.2536,0,1,0,12.89,20,46.745,True,False,False,False,197.159,False,False,False,"InChI=1S/C10H6F3N/c11-10(12,13)8-4-3-7-2-1-5-14-9(7)6-8/h1-6H",CMMSEFHVUYEEDY-UHFFFAOYSA-N,459614,"['Ambeed', 'VWR, Part of Avantor', 'VWR, Part of Avantor', 'Thermo Fisher Scientific', 'Thermo Fisher Scientific', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?OR-4635,NONE,NONE,https://www.thermofisher.com/order/catalog/product/H27771.03,https://us.vwr.com/store/product/10063005/7-trifluoromethyl-quinoline-97,https://www.ambeed.com/products/325-14-4.html,CMMSEFHVUYEEDY-UHFFFAOYSA-N,-41.60113607,5726.058082,140051.8057,118.309903,5.915,2.399474962,0.522022433,0.049087288,-0.000452636,-0.000332362,-0.019637662,-0.3911546,-0.3029755,0.2763,5.443,True
O=Cc1ccc(N2CCCC2)cn1,1.4943,0,3,2,33.2,25,51.0715,True,False,False,False,176.219,False,False,False,"InChI=1S/C10H12N2O/c13-8-9-3-4-10(7-11-9)12-5-1-2-6-12/h3-4,7-8H,1-2,5-6H2",VCDZKSRORJIVAT-UHFFFAOYSA-N,24229531,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/cds019420?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,VCDZKSRORJIVAT-UHFFFAOYSA-N,-37.44508402,6815.102296,158344.7759,127.314583,6.411,2.50020739,0.509320022,0.036124399,0.004411819,0.020830763,-0.021975603,-0.3661617,-0.2742808,0.3246,8.8,True
c1cncc(C2CCNC2)c1,1.1585,1,2,1,24.92,23,44.4647,True,False,False,False,148.209,False,False,False,"InChI=1S/C9H12N2/c1-2-8(6-10-4-1)9-3-5-11-7-9/h1-2,4,6,9,11H,3,5,7H2",JNZDYUPZUHCHFK-UHFFFAOYSA-N,3613651,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?SS-9676,NONE,NONE,NONE,NONE,NONE,JNZDYUPZUHCHFK-UHFFFAOYSA-N,-31.2249215,5432.421264,124984.9622,114.055164,2.591,3.247438334,0.477055833,0.014672099,0.006841517,0.025756644,-0.020368575,-0.3626158,-0.2432746,0.1547,3.066,True
CC(=O)c1ccc2cnccc2c1,2.4374,0,2,2,29.96,22,51.7475,True,False,False,False,171.199,False,False,False,"InChI=1S/C11H9NO/c1-8(13)9-2-3-11-7-12-5-4-10(11)6-9/h2-7H,1H3",BKFUTIVUUBJCIS-UHFFFAOYSA-N,18675880,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-2188,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1015070-54-8.html,BKFUTIVUUBJCIS-UHFFFAOYSA-N,-35.11848623,6478.493968,159632.582,127.933982,2.463,2.211828715,0.588612141,0.032426826,0.00291483,0.0210167,-0.021425791,-0.3822714,-0.3009882,0.4083,2.727,True
O=C(O)c1c(O)ccc2cccnc12,1.6386,2,4,2,70.42,21,50.3671,True,False,False,False,189.17,False,False,False,"InChI=1S/C10H7NO3/c12-7-4-3-6-2-1-5-11-9(6)8(7)10(13)14/h1-5,12H,(H,13,14)",RQCGQULJYVNAQX-UHFFFAOYSA-N,135881555,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?HG-1306,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1146298-53-4.html,RQCGQULJYVNAQX-UHFFFAOYSA-N,-40.12622145,6386.780711,157462.3682,125.815953,3.213,2.125101736,0.542023537,0.073205313,0.000690279,0.011044563,-0.021832479,-0.3744866,-0.2963906,0.3925,3.258,True
Cc1c(F)ccc2c(=O)cc[nH]c12,1.97562,1,1,1,32.86,21,49.2637,True,False,False,False,177.178,False,False,False,"InChI=1S/C10H8FNO/c1-6-8(11)3-2-7-9(13)4-5-12-10(6)7/h2-5H,1H3,(H,12,13)",YFRBPOCEBRYGSG-UHFFFAOYSA-N,56973337,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?JP-4669,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1065092-79-6.html,YFRBPOCEBRYGSG-UHFFFAOYSA-N,-37.22473762,5789.650123,141311.131,119.530667,5.798,2.863500084,0.552441586,0.048718021,0.001991845,0.008526249,-0.02071015,-0.3787945,-0.2735628,0.2075,6.146,True
O=C(O)c1nccc2ccccc12,1.933,1,3,1,50.19,20,48.7023,True,False,False,False,173.171,False,False,False,"InChI=1S/C10H7NO2/c12-10(13)9-8-4-2-1-3-7(8)5-6-11-9/h1-6H,(H,12,13)",XAAKCCMYRKZRAK-UHFFFAOYSA-N,68092,"['Sigma-Aldrich', 'Sigma-Aldrich', 'Ambeed', 'VWR, Part of Avantor', 'VWR, Part of Avantor', 'VWR, Part of Avantor', 'Combi-Blocks', 'TCI (Tokyo Chemical Industry)']",https://www.combi-blocks.com/cgi-bin/find.cgi?CA-4490,https://www.sigmaaldrich.com/catalog/product/aldrich/150134?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,http://www.tcichemicals.com/eshop/en/us/commodity/I0671/index.html,NONE,https://us.vwr.com/store/product/15143243/1-isoquinolinecarboxylic-acid-for-synthesis,https://www.ambeed.com/products/486-73-7.html,XAAKCCMYRKZRAK-UHFFFAOYSA-N,-36.03411096,5830.852459,144561.752,121.188637,3.666,2.088810242,0.543132384,0.052953584,0.002338047,0.015472833,-0.020351181,-0.3799327,-0.3031703,0.4072,4.364,True
O=C(O)c1nccc2cc(F)ccc12,2.0721,1,3,1,50.19,20,48.6603,True,False,False,False,191.161,False,False,False,"InChI=1S/C10H6FNO2/c11-7-1-2-8-6(5-7)3-4-12-9(8)10(13)14/h1-5H,(H,13,14)",FBTAZJOMYWXIER-UHFFFAOYSA-N,59264505,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QK-6526,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1179149-37-1.html,FBTAZJOMYWXIER-UHFFFAOYSA-N,-40.26799775,5988.422454,148430.8195,121.617202,2.045,2.084816278,0.539138156,0.063992683,0.000201613,0.009558302,-0.020459166,-0.3896116,-0.312996,0.4131,1.796,True
